stand_id,geo,proj_id,DoTreat,selected,ETrt_YR,area,p_california_spotted_owl,p_storage,p_functional_fire,p_forest_structure,p_max_sdi,cost,weightedPriority,Pr_1_weighted_priorities,scenario_write_tags
6491,"POLYGON ((-2129963.8119731266 2247903.832999289, -2129963.8119731266 2247603.832999289, -2129663.8119731266 2247603.832999289, -2129663.8119731266 2247903.832999289, -2129963.8119731266 2247903.832999289))",1,1,1,1,0.09,0.04000002146,0.5043255687,1.504064262,1.169249982,1.473098904,450000000,0.08873621041,1,20230322-11-42
6492,"POLYGON ((-2129963.8119731266 2247603.832999289, -2129963.8119731266 2247303.832999289, -2129663.8119731266 2247303.832999289, -2129663.8119731266 2247603.832999289, -2129963.8119731266 2247603.832999289))",1,1,1,1,0.09,0.01999998093,0.6319929361,1.56057936,1.167058229,1.352569848,450000000,0.08635896706,1,20230322-11-42
6493,"POLYGON ((-2129963.8119731266 2247303.832999289, -2129963.8119731266 2247003.832999289, -2129663.8119731266 2247003.832999289, -2129663.8119731266 2247303.832999289, -2129963.8119731266 2247303.832999289))",1,1,1,1,0.09,0.3199999928,0.3171032071,1.55846262,1.232664794,1.462673694,450000000,0.09096407152,1,20230322-11-42
6494,"POLYGON ((-2129963.8119731266 2247003.832999289, -2129963.8119731266 2246703.832999289, -2129663.8119731266 2246703.832999289, -2129663.8119731266 2247003.832999289, -2129963.8119731266 2247003.832999289))",1,1,1,1,0.09,0,0.09697049856,1.546539843,1.185763747,1.38714844,450000000,0.08126641565,1,20230322-11-42
6495,"POLYGON ((-2129963.8119731266 2246703.832999289, -2129963.8119731266 2246403.832999289, -2129663.8119731266 2246403.832999289, -2129663.8119731266 2246703.832999289, -2129963.8119731266 2246703.832999289))",1,1,1,1,0.09,0.1399999857,0.6947374344,1.725713968,1.139339834,1.484993726,450000000,0.09450518965,1,20230322-11-42
6496,"POLYGON ((-2129963.8119731266 2246403.832999289, -2129963.8119731266 2246103.832999289, -2129663.8119731266 2246103.832999289, -2129663.8119731266 2246403.832999289, -2129963.8119731266 2246403.832999289))",1,1,1,1,0.09,0.599999994,1.143657997,1.568330348,1.246566176,1.467474788,450000000,0.1042480921,1,20230322-11-42
6497,"POLYGON ((-2129963.8119731266 2246103.832999289, -2129963.8119731266 2245803.832999289, -2129663.8119731266 2245803.832999289, -2129663.8119731266 2246103.832999289, -2129963.8119731266 2246103.832999289))",1,1,1,1,0.09,0.1399999857,1.018375924,1.517952919,1.240519792,1.614254713,450000000,0.10181086,1,20230322-11-42
6498,"POLYGON ((-2129963.8119731266 2245803.832999289, -2129963.8119731266 2245503.832999289, -2129663.8119731266 2245503.832999289, -2129663.8119731266 2245803.832999289, -2129963.8119731266 2245803.832999289))",1,1,1,1,0.09,0.1399999857,1.145356223,1.494645834,1.192769632,1.162755549,450000000,0.08673177947,1,20230322-11-42
6499,"POLYGON ((-2129963.8119731266 2245503.832999289, -2129963.8119731266 2245203.832999289, -2129663.8119731266 2245203.832999289, -2129663.8119731266 2245503.832999289, -2129963.8119731266 2245503.832999289))",1,1,1,1,0.09,0,0.8696779013,1.436821073,1.242428362,1.340575784,450000000,0.08809846137,1,20230322-11-42
6579,"POLYGON ((-2129663.8119731266 2251803.832999289, -2129663.8119731266 2251503.832999289, -2129363.8119731266 2251503.832999289, -2129363.8119731266 2251803.832999289, -2129663.8119731266 2251803.832999289))",3,1,1,1,0.09,0.5200000107,1.110146381,1.521463633,1.093523681,0.9683344774,450000000,0.08309226647,1,20230322-11-42
6580,"POLYGON ((-2129663.8119731266 2251503.832999289, -2129663.8119731266 2251203.832999289, -2129363.8119731266 2251203.832999289, -2129363.8119731266 2251503.832999289, -2129663.8119731266 2251503.832999289))",3,1,1,1,0.09,1.200000003,1.14940463,1.461383581,1.06713488,0.6008987725,450000000,0.07789790934,1,20230322-11-42
6581,"POLYGON ((-2129663.8119731266 2251203.832999289, -2129663.8119731266 2250903.832999289, -2129363.8119731266 2250903.832999289, -2129363.8119731266 2251203.832999289, -2129663.8119731266 2251203.832999289))",3,1,1,1,0.09,0.6399999857,1.02976379,1.476413339,1.018118396,0.7213422954,450000000,0.07355965942,1,20230322-11-42
6582,"POLYGON ((-2129663.8119731266 2250903.832999289, -2129663.8119731266 2250603.832999289, -2129363.8119731266 2250603.832999289, -2129363.8119731266 2250903.832999289, -2129663.8119731266 2250903.832999289))",1,1,1,1,0.09,0,0.8484832793,1.448995113,1.117450975,1.324447006,450000000,0.08579245045,1,20230322-11-42
6583,"POLYGON ((-2129663.8119731266 2250603.832999289, -2129663.8119731266 2250303.832999289, -2129363.8119731266 2250303.832999289, -2129363.8119731266 2250603.832999289, -2129663.8119731266 2250603.832999289))",1,1,1,1,0.09,0.01999998093,0.588003099,1.449731976,1.152808636,1.368972957,450000000,0.08505159014,1,20230322-11-42
6584,"POLYGON ((-2129663.8119731266 2250303.832999289, -2129663.8119731266 2250003.832999289, -2129363.8119731266 2250003.832999289, -2129363.8119731266 2250303.832999289, -2129663.8119731266 2250303.832999289))",1,1,1,1,0.09,0.04000002146,0.8042435795,1.446531683,1.106991328,1.429293782,450000000,0.08923472481,1,20230322-11-42
6585,"POLYGON ((-2129663.8119731266 2250003.832999289, -2129663.8119731266 2249703.832999289, -2129363.8119731266 2249703.832999289, -2129363.8119731266 2250003.832999289, -2129663.8119731266 2250003.832999289))",1,1,1,1,0.09,0.01999998093,0.9290337414,1.430332273,1.152888983,1.366861433,450000000,0.08869129643,1,20230322-11-42
6586,"POLYGON ((-2129663.8119731266 2249703.832999289, -2129663.8119731266 2249403.832999289, -2129363.8119731266 2249403.832999289, -2129363.8119731266 2249703.832999289, -2129663.8119731266 2249703.832999289))",1,1,1,1,0.09,0.1000000238,0.9668787606,1.482682317,1.165817946,1.452145636,450000000,0.09376551861,1,20230322-11-42
6587,"POLYGON ((-2129663.8119731266 2249403.832999289, -2129663.8119731266 2249103.832999289, -2129363.8119731266 2249103.832999289, -2129363.8119731266 2249403.832999289, -2129663.8119731266 2249403.832999289))",1,1,1,1,0.09,0.3799999952,0.628393501,1.476733685,1.204831049,1.327383161,450000000,0.08932407697,1,20230322-11-42
6588,"POLYGON ((-2129663.8119731266 2249103.832999289, -2129663.8119731266 2248803.832999289, -2129363.8119731266 2248803.832999289, -2129363.8119731266 2249103.832999289, -2129663.8119731266 2249103.832999289))",1,1,1,1,0.09,0.2599999905,1.101167262,1.373380065,1.063037284,0.7579541504,450000000,0.07061527202,1,20230322-11-42
6589,"POLYGON ((-2129663.8119731266 2248803.832999289, -2129663.8119731266 2248503.832999289, -2129363.8119731266 2248503.832999289, -2129363.8119731266 2248803.832999289, -2129663.8119731266 2248803.832999289))",1,1,1,1,0.09,1.439999998,1.258914679,1.391647488,1.042096958,0.367294848,450000000,0.07283406402,1,20230322-11-42
6590,"POLYGON ((-2129663.8119731266 2248503.832999289, -2129663.8119731266 2248203.832999289, -2129363.8119731266 2248203.832999289, -2129363.8119731266 2248503.832999289, -2129663.8119731266 2248503.832999289))",1,1,1,1,0.09,0.3199999928,0.4350028634,1.584995568,0.9973610044,0.7764471918,450000000,0.06571859415,1,20230322-11-42
6591,"POLYGON ((-2129663.8119731266 2248203.832999289, -2129663.8119731266 2247903.832999289, -2129363.8119731266 2247903.832999289, -2129363.8119731266 2248203.832999289, -2129663.8119731266 2248203.832999289))",1,1,1,1,0.09,0.1999999881,0.1554557681,1.683852673,1.052673258,1.398772657,450000000,0.08445000668,1,20230322-11-42
6592,"POLYGON ((-2129663.8119731266 2247903.832999289, -2129663.8119731266 2247603.832999289, -2129363.8119731266 2247603.832999289, -2129363.8119731266 2247903.832999289, -2129663.8119731266 2247903.832999289))",1,1,1,1,0.09,0.06000000238,0.3419948816,1.485023648,1.091500863,1.28745234,450000000,0.07944794549,1,20230322-11-42
6593,"POLYGON ((-2129663.8119731266 2247603.832999289, -2129663.8119731266 2247303.832999289, -2129363.8119731266 2247303.832999289, -2129363.8119731266 2247603.832999289, -2129663.8119731266 2247603.832999289))",1,1,1,1,0.09,0.2400000095,0.6983446777,1.430969715,1.063532799,0.8846211582,450000000,0.07076481522,1,20230322-11-42
6594,"POLYGON ((-2129663.8119731266 2247303.832999289, -2129663.8119731266 2247003.832999289, -2129363.8119731266 2247003.832999289, -2129363.8119731266 2247303.832999289, -2129663.8119731266 2247303.832999289))",1,1,1,1,0.09,0.1200000048,0.2572827935,1.4522686,1.209230974,1.352828741,450000000,0.08264470906,1,20230322-11-42
6595,"POLYGON ((-2129663.8119731266 2247003.832999289, -2129663.8119731266 2246703.832999289, -2129363.8119731266 2246703.832999289, -2129363.8119731266 2247003.832999289, -2129663.8119731266 2247003.832999289))",1,1,1,1,0.09,0,0.001549839973,1.569718182,1.156629294,1.307970345,450000000,0.07728967815,1,20230322-11-42
6596,"POLYGON ((-2129663.8119731266 2246703.832999289, -2129663.8119731266 2246403.832999289, -2129363.8119731266 2246403.832999289, -2129363.8119731266 2246703.832999289, -2129663.8119731266 2246703.832999289))",1,1,1,1,0.09,0.1999999881,0.8133085817,1.691068411,1.07971359,1.220491588,450000000,0.08625505596,1,20230322-11-42
6597,"POLYGON ((-2129663.8119731266 2246403.832999289, -2129663.8119731266 2246103.832999289, -2129363.8119731266 2246103.832999289, -2129363.8119731266 2246403.832999289, -2129663.8119731266 2246403.832999289))",1,1,1,1,0.09,0.4399999976,1.001987095,1.539779007,1.197294086,1.460970074,450000000,0.09954175646,1,20230322-11-42
6598,"POLYGON ((-2129663.8119731266 2246103.832999289, -2129663.8119731266 2245803.832999289, -2129363.8119731266 2245803.832999289, -2129363.8119731266 2246103.832999289, -2129663.8119731266 2246103.832999289))",1,1,1,1,0.09,0.1200000048,0.7595275939,1.487615585,1.245262116,1.565647781,450000000,0.09664934542,1,20230322-11-42
6599,"POLYGON ((-2129663.8119731266 2245803.832999289, -2129663.8119731266 2245503.832999289, -2129363.8119731266 2245503.832999289, -2129363.8119731266 2245803.832999289, -2129663.8119731266 2245803.832999289))",1,1,1,1,0.09,0.01999998093,1.030204935,1.504249036,1.227295056,1.401952505,450000000,0.09283375976,1,20230322-11-42
6634,"POLYGON ((-2129363.8119731266 2251803.832999289, -2129363.8119731266 2251503.832999289, -2129063.8119731266 2251503.832999289, -2129063.8119731266 2251803.832999289, -2129363.8119731266 2251803.832999289))",3,1,1,1,0.09,0.4599999785,1.029193804,1.543899298,1.10292691,1.008120421,450000000,0.08319118096,1,20230322-11-42
6635,"POLYGON ((-2129363.8119731266 2251503.832999289, -2129363.8119731266 2251203.832999289, -2129063.8119731266 2251203.832999289, -2129063.8119731266 2251503.832999289, -2129363.8119731266 2251503.832999289))",3,1,1,1,0.09,1.519999981,1.076689415,1.34322536,1.105642028,0.5800304711,450000000,0.07938550644,1,20230322-11-42
6636,"POLYGON ((-2129363.8119731266 2251203.832999289, -2129363.8119731266 2250903.832999289, -2129063.8119731266 2250903.832999289, -2129063.8119731266 2251203.832999289, -2129363.8119731266 2251203.832999289))",3,1,1,1,0.09,0.6800000072,1.09886393,1.397166461,0.9953114092,0.4137187004,450000000,0.06301124651,1,20230322-11-42
6637,"POLYGON ((-2129363.8119731266 2250903.832999289, -2129363.8119731266 2250603.832999289, -2129063.8119731266 2250603.832999289, -2129063.8119731266 2250903.832999289, -2129363.8119731266 2250903.832999289))",3,1,1,1,0.09,1.079999998,0.8178918362,1.46598193,1.098278567,0.905510366,450000000,0.08368534263,1,20230322-11-42
6638,"POLYGON ((-2129363.8119731266 2250603.832999289, -2129363.8119731266 2250303.832999289, -2129063.8119731266 2250303.832999289, -2129063.8119731266 2250603.832999289, -2129363.8119731266 2250603.832999289))",1,1,1,1,0.09,0.2599999905,0.279355824,1.496227354,1.0919699,1.008318324,450000000,0.07154845401,1,20230322-11-42
6639,"POLYGON ((-2129363.8119731266 2250303.832999289, -2129363.8119731266 2250003.832999289, -2129063.8119731266 2250003.832999289, -2129063.8119731266 2250303.832999289, -2129363.8119731266 2250303.832999289))",1,1,1,1,0.09,0.1600000262,0.283579886,1.456881076,1.14544329,1.221200243,450000000,0.07807164012,1,20230322-11-42
6640,"POLYGON ((-2129363.8119731266 2250003.832999289, -2129363.8119731266 2249703.832999289, -2129063.8119731266 2249703.832999289, -2129063.8119731266 2250003.832999289, -2129363.8119731266 2250003.832999289))",1,1,1,1,0.09,0,0.4114854336,1.456243843,1.152667671,1.229476169,450000000,0.07801275802,1,20230322-11-42
6641,"POLYGON ((-2129363.8119731266 2249703.832999289, -2129363.8119731266 2249403.832999289, -2129063.8119731266 2249403.832999289, -2129063.8119731266 2249703.832999289, -2129363.8119731266 2249703.832999289))",1,1,1,1,0.09,0,0.4253600836,1.496448278,1.17899245,1.391592473,450000000,0.0845707324,1,20230322-11-42
6642,"POLYGON ((-2129363.8119731266 2249403.832999289, -2129363.8119731266 2249103.832999289, -2129063.8119731266 2249103.832999289, -2129063.8119731266 2249403.832999289, -2129363.8119731266 2249403.832999289))",1,1,1,1,0.09,0.1000000238,0.6178566813,1.466772705,1.141940564,1.19213289,450000000,0.08025088537,1,20230322-11-42
6643,"POLYGON ((-2129363.8119731266 2249103.832999289, -2129363.8119731266 2248803.832999289, -2129063.8119731266 2248803.832999289, -2129063.8119731266 2249103.832999289, -2129363.8119731266 2249103.832999289))",1,1,1,1,0.09,0.3199999928,1.122447766,1.407711893,1.159392923,1.214113519,450000000,0.08902666399,1,20230322-11-42
6644,"POLYGON ((-2129363.8119731266 2248803.832999289, -2129363.8119731266 2248503.832999289, -2129063.8119731266 2248503.832999289, -2129063.8119731266 2248803.832999289, -2129363.8119731266 2248803.832999289))",1,1,1,1,0.09,0.599999994,0.8763380572,1.454897046,1.128577903,1.257628858,450000000,0.09114101252,1,20230322-11-42
6645,"POLYGON ((-2129363.8119731266 2248503.832999289, -2129363.8119731266 2248203.832999289, -2129063.8119731266 2248203.832999289, -2129063.8119731266 2248503.832999289, -2129363.8119731266 2248503.832999289))",1,1,1,1,0.09,0.4800000191,0.4306343794,1.678842962,1.088527605,1.690545619,450000000,0.1014820798,1,20230322-11-42
6646,"POLYGON ((-2129363.8119731266 2248203.832999289, -2129363.8119731266 2247903.832999289, -2129063.8119731266 2247903.832999289, -2129063.8119731266 2248203.832999289, -2129363.8119731266 2248203.832999289))",1,1,1,1,0.09,0.3199999928,0.2455045581,1.727233171,1.074602507,1.750323236,450000000,0.09986026733,1,20230322-11-42
6647,"POLYGON ((-2129363.8119731266 2247903.832999289, -2129363.8119731266 2247603.832999289, -2129063.8119731266 2247603.832999289, -2129063.8119731266 2247903.832999289, -2129363.8119731266 2247903.832999289))",1,1,1,1,0.09,0.4200000167,0.3842787147,1.32673952,1.150981814,1.288037479,450000000,0.08332256916,1,20230322-11-42
6648,"POLYGON ((-2129363.8119731266 2247603.832999289, -2129363.8119731266 2247303.832999289, -2129063.8119731266 2247303.832999289, -2129063.8119731266 2247603.832999289, -2129363.8119731266 2247603.832999289))",1,1,1,1,0.09,0.2200000286,0.8067889661,1.294653803,1.138390005,1.125452235,450000000,0.0796502123,1,20230322-11-42
6649,"POLYGON ((-2129363.8119731266 2247303.832999289, -2129363.8119731266 2247003.832999289, -2129063.8119731266 2247003.832999289, -2129063.8119731266 2247303.832999289, -2129363.8119731266 2247303.832999289))",1,1,1,1,0.09,0.1200000048,0.4406011701,1.289225668,1.210374609,1.245180652,450000000,0.07928877322,1,20230322-11-42
6650,"POLYGON ((-2129363.8119731266 2247003.832999289, -2129363.8119731266 2246703.832999289, -2129063.8119731266 2246703.832999289, -2129063.8119731266 2247003.832999289, -2129363.8119731266 2247003.832999289))",1,1,1,1,0.09,0.07999998331,0.4744875431,1.41307807,1.159146726,0.9843416661,450000000,0.07080659101,1,20230322-11-42
6651,"POLYGON ((-2129363.8119731266 2246703.832999289, -2129363.8119731266 2246403.832999289, -2129063.8119731266 2246403.832999289, -2129063.8119731266 2246703.832999289, -2129363.8119731266 2246703.832999289))",1,1,1,1,0.09,0,0.9969626928,1.684239864,1.160491377,1.438420355,450000000,0.0945300309,1,20230322-11-42
6652,"POLYGON ((-2129363.8119731266 2246403.832999289, -2129363.8119731266 2246103.832999289, -2129063.8119731266 2246103.832999289, -2129063.8119731266 2246403.832999289, -2129363.8119731266 2246403.832999289))",1,1,1,1,0.09,1.280000001,0.926199466,1.691988647,1.350947499,1.585181296,450000000,0.1166085912,1,20230322-11-42
6653,"POLYGON ((-2129363.8119731266 2246103.832999289, -2129363.8119731266 2245803.832999289, -2129063.8119731266 2245803.832999289, -2129063.8119731266 2246103.832999289, -2129363.8119731266 2246103.832999289))",1,1,1,1,0.09,0.7600000054,0.6561584771,1.449935347,1.149969906,0.9144215211,450000000,0.07883259595,1,20230322-11-42
6686,"POLYGON ((-2129063.8119731266 2251803.832999289, -2129063.8119731266 2251503.832999289, -2128763.8119731266 2251503.832999289, -2128763.8119731266 2251803.832999289, -2129063.8119731266 2251803.832999289))",3,1,1,1,0.09,0.6200000048,0.8896076232,1.473877221,1.068425268,0.7639950663,450000000,0.07382107568,1,20230322-11-42
6687,"POLYGON ((-2129063.8119731266 2251503.832999289, -2129063.8119731266 2251203.832999289, -2128763.8119731266 2251203.832999289, -2128763.8119731266 2251503.832999289, -2129063.8119731266 2251503.832999289))",3,1,1,1,0.09,0.5,0.3996407986,1.400561571,1.137254611,1.119992368,450000000,0.07923001355,1,20230322-11-42
6688,"POLYGON ((-2129063.8119731266 2251203.832999289, -2129063.8119731266 2250903.832999289, -2128763.8119731266 2250903.832999289, -2128763.8119731266 2251203.832999289, -2129063.8119731266 2251203.832999289))",3,1,1,1,0.09,0.3199999928,0.4694201946,1.437311888,1.129373863,1.523589015,450000000,0.09218361629,1,20230322-11-42
6689,"POLYGON ((-2129063.8119731266 2250903.832999289, -2129063.8119731266 2250603.832999289, -2128763.8119731266 2250603.832999289, -2128763.8119731266 2250903.832999289, -2129063.8119731266 2250903.832999289))",3,1,1,1,0.09,1,0.8341986835,1.461659819,0.9809522666,0.8720864803,450000000,0.08018211294,1,20230322-11-42
6690,"POLYGON ((-2129063.8119731266 2250603.832999289, -2129063.8119731266 2250303.832999289, -2128763.8119731266 2250303.832999289, -2128763.8119731266 2250603.832999289, -2129063.8119731266 2250603.832999289))",1,1,1,1,0.09,0.5800000131,0.9619675763,1.455859333,1.123285562,1.219057381,450000000,0.0904900053,1,20230322-11-42
6691,"POLYGON ((-2129063.8119731266 2250303.832999289, -2129063.8119731266 2250003.832999289, -2128763.8119731266 2250003.832999289, -2128763.8119731266 2250303.832999289, -2129063.8119731266 2250303.832999289))",1,1,1,1,0.09,0.3799999952,0.5398203731,1.514446199,1.113415867,1.089322552,450000000,0.07925498007,1,20230322-11-42
6692,"POLYGON ((-2129063.8119731266 2250003.832999289, -2129063.8119731266 2249703.832999289, -2128763.8119731266 2249703.832999289, -2128763.8119731266 2250003.832999289, -2129063.8119731266 2250003.832999289))",1,1,1,1,0.09,0,0.6862814426,1.531878531,1.225140691,1.410279334,450000000,0.08919937578,1,20230322-11-42
6693,"POLYGON ((-2129063.8119731266 2249703.832999289, -2129063.8119731266 2249403.832999289, -2128763.8119731266 2249403.832999289, -2128763.8119731266 2249703.832999289, -2129063.8119731266 2249703.832999289))",1,1,1,1,0.09,0.3799999952,0.8108685911,1.48765716,1.134258434,1.127033904,450000000,0.08366442544,1,20230322-11-42
6694,"POLYGON ((-2129063.8119731266 2249403.832999289, -2129063.8119731266 2249103.832999289, -2128763.8119731266 2249103.832999289, -2128763.8119731266 2249403.832999289, -2129063.8119731266 2249403.832999289))",1,1,1,1,0.09,0.6800000072,0.7859769315,1.411831707,1.093798816,0.9392104782,450000000,0.07909164475,1,20230322-11-42
6695,"POLYGON ((-2129063.8119731266 2249103.832999289, -2129063.8119731266 2248803.832999289, -2128763.8119731266 2248803.832999289, -2128763.8119731266 2249103.832999289, -2129063.8119731266 2249103.832999289))",1,1,1,1,0.09,0.1399999857,0.8220925033,1.47946915,1.116114721,1.307985008,450000000,0.08689185057,1,20230322-11-42
6696,"POLYGON ((-2129063.8119731266 2248803.832999289, -2129063.8119731266 2248503.832999289, -2128763.8119731266 2248503.832999289, -2128763.8119731266 2248803.832999289, -2129063.8119731266 2248803.832999289))",1,1,1,1,0.09,0.1600000262,0.08204561472,1.627818525,1.086313806,1.574071586,450000000,0.08905332759,1,20230322-11-42
6697,"POLYGON ((-2129063.8119731266 2248503.832999289, -2129063.8119731266 2248203.832999289, -2128763.8119731266 2248203.832999289, -2128763.8119731266 2248503.832999289, -2129063.8119731266 2248503.832999289))",1,1,1,1,0.09,0.3000000119,0.7407807708,1.626679659,1.058965422,1.375754148,450000000,0.09103900222,1,20230322-11-42
6698,"POLYGON ((-2129063.8119731266 2248203.832999289, -2129063.8119731266 2247903.832999289, -2128763.8119731266 2247903.832999289, -2128763.8119731266 2248203.832999289, -2129063.8119731266 2248203.832999289))",1,1,1,1,0.09,0.3799999952,0.7064336836,1.50201112,1.093284234,1.23594667,450000000,0.08586114656,1,20230322-11-42
6699,"POLYGON ((-2129063.8119731266 2247903.832999289, -2129063.8119731266 2247603.832999289, -2128763.8119731266 2247603.832999289, -2128763.8119731266 2247903.832999289, -2129063.8119731266 2247903.832999289))",1,1,1,1,0.09,0,0.4907631874,1.321067274,1.208143294,1.498441875,450000000,0.08753601381,1,20230322-11-42
6700,"POLYGON ((-2129063.8119731266 2247603.832999289, -2129063.8119731266 2247303.832999289, -2128763.8119731266 2247303.832999289, -2128763.8119731266 2247603.832999289, -2129063.8119731266 2247603.832999289))",1,1,1,1,0.09,0.06000000238,0.1922037601,1.358822346,1.175175622,1.317283303,450000000,0.07850591635,1,20230322-11-42
6701,"POLYGON ((-2129063.8119731266 2247303.832999289, -2129063.8119731266 2247003.832999289, -2128763.8119731266 2247003.832999289, -2128763.8119731266 2247303.832999289, -2129063.8119731266 2247303.832999289))",1,1,1,1,0.09,0.01999998093,0.2990434766,1.407993555,1.179003567,1.140730634,450000000,0.07370771225,1,20230322-11-42
6702,"POLYGON ((-2129063.8119731266 2247003.832999289, -2129063.8119731266 2246703.832999289, -2128763.8119731266 2246703.832999289, -2128763.8119731266 2247003.832999289, -2129063.8119731266 2247003.832999289))",1,1,1,1,0.09,0.1399999857,0.8451961577,1.577306032,1.18159765,1.155278847,450000000,0.08376032417,1,20230322-11-42
6703,"POLYGON ((-2129063.8119731266 2246703.832999289, -2129063.8119731266 2246403.832999289, -2128763.8119731266 2246403.832999289, -2128763.8119731266 2246703.832999289, -2129063.8119731266 2246703.832999289))",1,1,1,1,0.09,0.6200000048,0.9105289653,1.479281276,1.272089452,1.662115157,450000000,0.1079418323,1,20230322-11-42
6704,"POLYGON ((-2129063.8119731266 2246403.832999289, -2129063.8119731266 2246103.832999289, -2128763.8119731266 2246103.832999289, -2128763.8119731266 2246403.832999289, -2129063.8119731266 2246403.832999289))",1,1,1,1,0.09,0.3399999738,0.9510638006,1.437566429,1.163427785,1.167070478,450000000,0.08603458199,1,20230322-11-42
6705,"POLYGON ((-2129063.8119731266 2246103.832999289, -2129063.8119731266 2245803.832999289, -2128763.8119731266 2245803.832999289, -2128763.8119731266 2246103.832999289, -2129063.8119731266 2246103.832999289))",1,1,1,1,0.09,0.4599999785,0.9079523534,1.315983921,1.201382428,1.118502766,450000000,0.08447806917,1,20230322-11-42
6718,"POLYGON ((-2128763.8119731266 2252103.832999289, -2128763.8119731266 2251803.832999289, -2128463.8119731266 2251803.832999289, -2128463.8119731266 2252103.832999289, -2128763.8119731266 2252103.832999289))",3,1,1,1,0.09,0.5,0.2005426288,1.382879734,1.084928289,0.8761544377,450000000,0.06760892337,1,20230322-11-42
6719,"POLYGON ((-2128763.8119731266 2251803.832999289, -2128763.8119731266 2251503.832999289, -2128463.8119731266 2251503.832999289, -2128463.8119731266 2251803.832999289, -2128763.8119731266 2251803.832999289))",3,1,1,1,0.09,1,0.7884559482,1.502372444,1.03180071,0.63775298,450000000,0.07262542802,1,20230322-11-42
6720,"POLYGON ((-2128763.8119731266 2251503.832999289, -2128763.8119731266 2251203.832999289, -2128463.8119731266 2251203.832999289, -2128463.8119731266 2251503.832999289, -2128763.8119731266 2251503.832999289))",3,1,1,1,0.09,0.3000000119,0.6785477102,1.405787319,1.198057055,1.238792345,450000000,0.08502810952,1,20230322-11-42
6721,"POLYGON ((-2128763.8119731266 2251203.832999289, -2128763.8119731266 2250903.832999289, -2128463.8119731266 2250903.832999289, -2128463.8119731266 2251203.832999289, -2128763.8119731266 2251203.832999289))",3,1,1,1,0.09,0.1000000238,0.5588678122,1.416872501,1.22501564,1.466570765,450000000,0.08964705919,1,20230322-11-42
6722,"POLYGON ((-2128763.8119731266 2250903.832999289, -2128763.8119731266 2250603.832999289, -2128463.8119731266 2250603.832999289, -2128463.8119731266 2250903.832999289, -2128763.8119731266 2250903.832999289))",3,1,1,1,0.09,1.200000003,0.4572086334,1.484960645,1.118158139,1.004620946,450000000,0.08486925523,1,20230322-11-42
6723,"POLYGON ((-2128763.8119731266 2250603.832999289, -2128763.8119731266 2250303.832999289, -2128463.8119731266 2250303.832999289, -2128463.8119731266 2250603.832999289, -2128763.8119731266 2250603.832999289))",3,1,1,1,0.09,0.3999999762,0.5413429141,1.444107294,1.117063835,1.569812894,450000000,0.09547754936,1,20230322-11-42
6724,"POLYGON ((-2128763.8119731266 2250303.832999289, -2128763.8119731266 2250003.832999289, -2128463.8119731266 2250003.832999289, -2128463.8119731266 2250303.832999289, -2128763.8119731266 2250303.832999289))",1,1,1,1,0.09,0.7600000054,0.8562209308,1.402155548,1.044503771,0.7000494897,450000000,0.07180517207,1,20230322-11-42
6725,"POLYGON ((-2128763.8119731266 2250003.832999289, -2128763.8119731266 2249703.832999289, -2128463.8119731266 2249703.832999289, -2128463.8119731266 2250003.832999289, -2128763.8119731266 2250003.832999289))",1,1,1,1,0.09,0.1999999881,1.024809662,1.437340111,1.070444405,1.025362566,450000000,0.079082411,1,20230322-11-42
6726,"POLYGON ((-2128763.8119731266 2249703.832999289, -2128763.8119731266 2249403.832999289, -2128463.8119731266 2249403.832999289, -2128463.8119731266 2249703.832999289, -2128763.8119731266 2249703.832999289))",1,1,1,1,0.09,0.01999998093,1.001026719,1.514781713,1.189677089,1.542210221,450000000,0.09698592767,1,20230322-11-42
6727,"POLYGON ((-2128763.8119731266 2249403.832999289, -2128763.8119731266 2249103.832999289, -2128463.8119731266 2249103.832999289, -2128463.8119731266 2249403.832999289, -2128763.8119731266 2249403.832999289))",1,1,1,1,0.09,0.1000000238,0.7346046865,1.462698787,1.111213088,1.143563017,450000000,0.07946237922,1,20230322-11-42
6728,"POLYGON ((-2128763.8119731266 2249103.832999289, -2128763.8119731266 2248803.832999289, -2128463.8119731266 2248803.832999289, -2128463.8119731266 2249103.832999289, -2128763.8119731266 2249103.832999289))",1,1,1,1,0.09,0,0.4017918706,1.528779566,1.082110718,1.349387407,450000000,0.08191523307,1,20230322-11-42
6729,"POLYGON ((-2128763.8119731266 2248803.832999289, -2128763.8119731266 2248503.832999289, -2128463.8119731266 2248503.832999289, -2128463.8119731266 2248803.832999289, -2128763.8119731266 2248803.832999289))",1,1,1,1,0.09,0.01999998093,0.2375443578,1.519890606,1.121792816,1.410325378,450000000,0.0828033757,1,20230322-11-42
6730,"POLYGON ((-2128763.8119731266 2248503.832999289, -2128763.8119731266 2248203.832999289, -2128463.8119731266 2248203.832999289, -2128463.8119731266 2248503.832999289, -2128763.8119731266 2248503.832999289))",1,1,1,1,0.09,0.3799999952,0.8749443442,1.38081637,1.198682219,1.181466788,450000000,0.08598924204,1,20230322-11-42
